p09_2,p134e,p70,p35,p09_3,p140,p58,p62g,p126p,p151,p15,p06,p40m,p40,p134c,p128b,p138,p66,p115,p34_f,p134i,p128a,p23,p130c_11,p116,p33_f,p62h,p117,p113,p134f,p134h,p93,p139,p113_11,CIUO2,p130b,p130d,p98,p86,p68,p13,p05,p53,p43m,p43,p46,p133,p64,p38_11,p38m_11,p54,p136,p76,OBJ_pobre_a_rico,OBJ_pobre_a_rico_cluster,OBJ_pobre_a_rico_n_clusters,OBJ_pobre_a_rico_ponderador_mean,OBJ_rico_a_pobre_cluster,OBJ_rico_a_pobre_n_clusters,OBJ_rico_a_pobre_ponderador_mean,OBJ_rico_a_pobre,OBJ_siguie_siendo_rico_cluster,OBJ_siguie_siendo_rico_n_clusters,OBJ_siguie_siendo_rico_ponderador_mean,OBJ_siguie_siendo_rico,OBJ_siguie_siendo_pobre_cluster,OBJ_siguie_siendo_pobre_n_clusters,OBJ_siguie_siendo_pobre_ponderador_mean,OBJ_siguie_siendo_pobre,OBJ_sigue_siendo_clase_media_cluster,OBJ_sigue_siendo_clase_media_n_clusters,OBJ_sigue_siendo_clase_media_ponderador_mean,OBJ_sigue_siendo_clase_media,OBJ_clase_media_a_rico_cluster,OBJ_clase_media_a_rico_n_clusters,OBJ_clase_media_a_rico_ponderador_mean,OBJ_clase_media_a_rico,OBJ_clase_media_a_pobre_cluster,OBJ_clase_media_a_pobre_n_clusters,OBJ_clase_media_a_pobre_ponderador_mean,OBJ_clase_media_a_pobre,OBJ_subieron_cluster,OBJ_subieron_n_clusters,OBJ_subieron_ponderador_mean,OBJ_subieron,OBJ_bajaron_cluster,OBJ_bajaron_n_clusters,OBJ_bajaron_ponderador_mean,OBJ_bajaron
5.0,2,3.0,1,8.0,5.0,5.0,1,0,8,6.0,2,2.0,2.0,1,1,1.0,2.0,2.0,0,1,2,1.0,11.0,6.0,0,2,2.0,2.0,1,1,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,2.0,50.0,8,2.0,2.0,1.0,3,11.0,85.0,77.0,0,0,0,0,24.0,108,5.122224985641753,39.0,83,5.095437231875528,0,406.0,52,5.197714093696869,0,299.0,79,5.792653087953138,0,79.0,113,7.005454584648417,0,23.0,98,5.137157008470538,0,120.0,105,5.187494429789896,0,164.0,91,8.173230001053671,1,311.0,8,6.178300223905978,0
1.0,2,3.0,1,8.0,8.0,5.0,2,0,7,1.0,2,2.0,2.0,2,2,1.0,2.0,2.0,0,2,2,3.0,11.0,6.0,0,1,2.0,2.0,1,2,2.0,2.0,13.0,9121.0,2,2,19.0,48.0,1,5.0,27.0,5,2.0,2.0,2.0,4,18.0,63.0,62.0,35,35,35,0,85.0,98,5.108751201874357,39.0,88,5.091751547232343,0,446.0,53,5.273246733040248,0,246.0,74,5.512006168812586,0,435.0,110,7.036452645051035,0,398.0,108,5.156216641022111,0,55.0,104,5.170295585892087,0,258.0,87,7.503105016755736,0,25.0,39,7.603334265911179,1
7.0,2,3.0,1,8.0,3.0,5.0,1,0,7,6.0,2,2.0,2.0,2,2,3.0,1.0,2.0,0,1,2,17.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,4.0,35.0,7,2.0,2.0,1.0,3,15.0,58.0,58.0,0,6,0,0,250.0,104,5.098568989072391,39.0,84,5.099880354771273,0,524.0,50,5.235329668843176,0,216.0,72,5.572717336378305,1,83.0,109,7.0232364084467065,0,265.0,104,5.1082156227298015,0,256.0,110,5.204558073813941,0,196.0,87,7.419747696399076,0,342.0,39,7.59036849368775,0
7.0,2,3.0,2,8.0,5.0,5.0,1,0,8,6.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,24.0,11.0,6.0,0,2,2.0,2.0,1,2,8.0,2.0,13.0,6114.0,2,2,40.0,45.0,2,97.0,60.0,7,2.0,2.0,1.0,4,4.0,97.0,97.0,0,0,0,0,71.0,101,5.129772768118397,39.0,83,5.097825366962128,0,118.0,51,5.343558185954404,0,83.0,86,6.021578919033597,0,105.0,114,6.94533537586111,0,291.0,97,5.160708909526302,0,213.0,99,5.159248753416106,0,164.0,87,8.162647938410784,1,250.0,7,6.304012517479952,0
9.0,1,3.0,1,8.0,5.0,5.0,1,0,7,1.0,1,2.0,2.0,2,2,1.0,2.0,2.0,0,2,2,9.0,11.0,6.0,1,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,20.0,70.0,1,11.0,29.0,7,11.0,11.0,1.0,8,25.0,58.0,51.0,0,0,35,0,325.0,94,5.0969553364529,39.0,85,5.089499286594121,0,573.0,115,7.446017326816175,1,301.0,72,5.331185072548632,0,53.0,103,6.918566062877793,0,197.0,108,5.147183983005783,0,410.0,96,5.129545997511258,0,21.0,79,6.7852064179768705,0,224.0,80,7.810078720289755,0
8.0,2,3.0,1,8.0,5.0,5.0,2,0,8,1.0,1,2.0,2.0,1,2,1.0,2.0,2.0,0,2,2,8.0,11.0,6.0,0,1,2.0,2.0,1,1,8.0,2.0,13.0,6114.0,2,1,17.0,43.0,1,2.0,55.0,7,2.0,2.0,1.0,3,13.0,87.0,97.0,0,0,17,0,78.0,103,5.1229385929978495,39.0,83,5.093676376498265,0,301.0,52,5.17410462303861,0,261.0,78,5.897131595871081,0,55.0,112,7.031211812442616,0,265.0,96,5.12236219655962,0,120.0,105,5.184387818176061,0,80.0,89,8.16026418508131,0,316.0,8,6.299928272951022,0
8.0,1,3.0,2,8.0,5.0,5.0,2,0,8,6.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,1,2,31.0,11.0,1.0,0,2,2.0,2.0,1,2,1.0,2.0,13.0,6114.0,1,2,25.0,45.0,2,97.0,57.0,7,2.0,98.0,1.0,3,6.0,82.0,67.0,0,0,0,0,279.0,103,5.1180197801340235,39.0,84,5.097424263511339,0,339.0,49,5.560154704892952,0,256.0,86,6.016503185236604,1,105.0,108,6.9461765303988,0,288.0,99,5.137484997594216,0,19.0,99,5.155412885253945,0,164.0,84,8.11078222771718,0,232.0,15,6.989487393613146,0
5.0,2,3.0,2,8.0,3.0,5.0,2,0,7,1.0,1,1.0,2.0,1,2,4.0,2.0,2.0,0,2,2,15.0,11.0,1.0,0,1,2.0,1.0,1,2,1.0,1.0,15.0,6114.0,2,2,12.0,84.0,1,2.0,44.0,7,2.0,2.0,1.0,9,14.0,65.0,63.0,0,22,1,0,208.0,95,5.120175659804506,39.0,83,5.090040837020864,0,473.0,49,5.362151465280466,0,259.0,78,5.787459895170057,0,83.0,111,7.001529418850387,0,380.0,98,5.152907898828905,0,281.0,106,5.192007516879383,0,281.0,91,7.925213820149124,0,379.0,11,6.599829626391235,1
4.0,1,3.0,1,8.0,7.0,5.0,1,0,7,6.0,2,2.0,2.0,1,2,2.0,2.0,2.0,0,1,2,24.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,5221.0,2,2,18.0,45.0,2,6.0,40.0,1,2.0,2.0,1.0,2,19.0,76.0,82.0,2,35,0,0,250.0,105,5.108965741176298,39.0,86,5.097987365814675,0,446.0,51,5.278389014167087,0,116.0,74,5.88743962267105,0,105.0,116,7.002836327581803,0,73.0,103,5.138698708772902,0,90.0,106,5.211230861676284,0,142.0,87,7.806701534780867,0,229.0,11,6.938101855349453,1
11.0,2,3.0,2,8.0,5.0,5.0,1,0,9,3.0,1,2.0,2.0,1,2,1.0,1.0,2.0,0,1,2,9.0,11.0,6.0,0,1,2.0,2.0,1,1,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,6.0,64.0,7,2.0,11.0,8.0,8,20.0,97.0,90.0,0,0,0,0,72.0,100,5.143492114648649,39.0,84,5.093664740762092,0,238.0,52,5.8583230868133604,1,216.0,72,5.535756926723511,0,105.0,110,6.9828208287379505,0,183.0,98,5.17611081316307,0,120.0,105,5.153695031386022,0,84.0,84,8.02184312446201,0,213.0,15,6.985159526481426,0
11.0,1,3.0,2,8.0,5.0,5.0,2,0,7,1.0,1,1.0,2.0,2,2,1.0,2.0,2.0,0,2,2,21.0,11.0,2.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,18.0,48.0,1,6.0,60.0,7,2.0,2.0,1.0,3,18.0,70.0,84.0,0,0,6,0,279.0,103,5.1238577812026,39.0,84,5.098098280333841,0,360.0,51,5.232309992952475,0,20.0,69,5.736000734459742,0,169.0,110,7.020752755468093,0,183.0,99,5.140372289249672,0,120.0,108,5.166288574996039,0,84.0,86,8.154618159460314,1,250.0,8,6.303556480391827,0
11.0,2,3.0,2,8.0,6.0,5.0,1,0,8,1.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,7.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,19.0,36.0,1,5.0,27.0,7,2.0,2.0,1.0,3,18.0,70.0,46.0,0,35,10,0,250.0,104,5.104997347742958,39.0,86,5.0974429977999405,0,70.0,52,5.276366251637961,0,250.0,74,5.536051349750938,0,83.0,111,7.025405122205239,0,295.0,106,5.120221843511777,0,55.0,105,5.178508646094854,0,196.0,88,7.660177783014004,0,280.0,34,7.577127440014757,1
8.0,2,3.0,2,8.0,2.0,5.0,2,0,8,1.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,9.0,11.0,6.0,0,2,2.0,2.0,1,1,2.0,2.0,13.0,6114.0,1,2,19.0,40.0,1,2.0,53.0,7,2.0,11.0,1.0,4,13.0,70.0,85.0,0,35,35,0,208.0,101,5.1276520920912105,39.0,83,5.0950763124803675,0,423.0,50,5.418977069960372,0,261.0,82,5.772803949888405,0,83.0,109,7.021900449142574,1,380.0,98,5.151146875424573,0,120.0,103,5.179001263515598,0,80.0,85,8.140865928085567,0,300.0,11,6.510477619861686,0
8.0,2,1.0,2,8.0,5.0,5.0,1,0,7,4.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,9.0,11.0,1.0,0,2,2.0,1.0,1,2,1.0,2.0,12.0,6114.0,2,2,12.0,45.0,2,11.0,47.0,7,2.0,3.0,1.0,3,23.0,70.0,67.0,0,0,0,0,90.0,105,5.112368264371976,39.0,84,5.091676046881299,0,39.0,50,5.430224388219406,0,99.0,74,5.531280688863846,0,105.0,110,6.992142182607069,0,183.0,102,5.152304350128579,0,61.0,99,5.157314248895784,0,84.0,86,7.972658926885605,0,305.0,19,7.2056720434293995,1
11.0,2,3.0,1,8.0,5.0,5.0,2,0,7,6.0,2,2.0,2.0,1,2,5.0,2.0,2.0,0,2,2,27.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,4.0,35.0,7,2.0,2.0,1.0,1,15.0,55.0,48.0,0,35,0,0,250.0,103,5.099547800453175,131.0,85,5.111807708448759,0,37.0,50,5.218210685670778,0,157.0,72,5.9926567424775,1,114.0,117,6.976125552677387,0,267.0,101,5.105079489267348,0,94.0,110,5.2546241072998034,0,113.0,89,7.283753416652283,0,378.0,29,7.540333216081906,0
4.0,1,3.0,2,8.0,5.0,5.0,1,0,8,1.0,1,2.0,2.0,1,2,1.0,2.0,2.0,0,2,2,30.0,10.0,1.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,18.0,30.0,1,4.0,61.0,7,2.0,2.0,1.0,1,18.0,70.0,88.0,0,0,35,0,279.0,104,5.124180157537577,161.0,85,5.1025095502124325,0,456.0,52,5.2104022879685905,0,116.0,72,5.9775534054398385,1,190.0,120,6.986803025020835,0,183.0,101,5.137893147403378,0,87.0,108,5.216373514699045,0,12.0,91,7.918218607617626,0,250.0,8,6.42501496166053,0
1.0,1,3.0,2,8.0,5.0,5.0,2,0,3,6.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,3.0,11.0,6.0,0,2,2.0,2.0,1,1,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,2.0,49.0,7,2.0,2.0,1.0,2,5.0,70.0,67.0,0,0,0,0,423.0,105,5.1157263377306865,39.0,84,5.095591661228863,0,88.0,52,5.162975273577104,0,142.0,82,6.148108568207064,1,105.0,120,6.948063999638566,0,427.0,101,5.128702438777695,0,87.0,108,5.23596732381217,0,363.0,88,8.11614891201669,0,83.0,8,6.099945253240015,0
11.0,2,3.0,1,8.0,8.0,5.0,1,0,8,6.0,2,2.0,1.0,1,2,1.0,1.0,1.0,0,1,2,31.0,11.0,6.0,0,1,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,17.0,6.0,2,3.0,40.0,7,2.0,2.0,1.0,3,16.0,80.0,85.0,0,35,35,0,250.0,104,5.108875203076701,39.0,86,5.0944423994379555,0,67.0,52,5.217300542942346,0,191.0,69,5.611292664212598,0,104.0,112,7.042070500077732,0,71.0,101,5.12420919284196,0,281.0,107,5.184666647729587,0,80.0,86,7.915510140912397,0,229.0,11,6.889460862666071,0
7.0,2,3.0,1,8.0,8.0,5.0,2,0,8,4.0,2,2.0,2.0,1,1,2.0,2.0,2.0,0,1,2,15.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,30.0,5.0,1,4.0,38.0,7,2.0,4.0,1.0,8,13.0,68.0,62.0,0,35,13,0,228.0,97,5.117585990416258,39.0,86,5.0936694336219945,0,434.0,48,5.542772791728801,0,261.0,81,5.692325225824456,0,440.0,110,7.020802466388831,0,21.0,105,5.1575971891473005,0,281.0,103,5.186187012682637,0,296.0,84,7.500014862380406,1,281.0,25,7.5100652984426555,0
5.0,2,1.0,1,8.0,5.0,5.0,1,0,8,4.0,1,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,9.0,11.0,6.0,0,8,2.0,2.0,1,1,2.0,2.0,13.0,9111.0,2,2,18.0,45.0,2,6.0,26.0,5,4.0,4.0,1.0,9,17.0,52.0,50.0,35,0,0,0,325.0,97,5.0989047494984625,39.0,85,5.089918417944794,0,485.0,50,5.83107469922202,0,301.0,74,5.370004142911174,0,105.0,112,7.000743259777855,0,80.0,106,5.134776900108831,0,141.0,106,5.177047385087262,1,90.0,83,7.0272190023978585,0,224.0,108,7.785033396207087,1
11.0,1,3.0,2,8.0,5.0,5.0,1,0,9,1.0,1,2.0,2.0,1,2,1.0,2.0,2.0,1,1,2,21.0,11.0,6.0,0,2,2.0,2.0,1,1,2.0,2.0,13.0,6114.0,2,2,11.0,48.0,1,2.0,56.0,9,2.0,98.0,1.0,8,10.0,70.0,67.0,0,0,35,0,71.0,100,5.136749682842436,33.0,84,5.092357098714125,0,355.0,51,5.710056884652432,0,238.0,79,5.850844667051892,0,83.0,114,6.986635577263751,0,380.0,98,5.153608891587015,0,120.0,105,5.181823512299163,0,164.0,86,8.113301935422387,1,300.0,10,6.6196614636745466,0
1.0,2,3.0,1,8.0,4.0,5.0,1,0,8,6.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,2,2,1.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,5120.0,2,2,18.0,45.0,2,4.0,35.0,2,2.0,2.0,1.0,9,15.0,60.0,60.0,35,35,0,0,283.0,97,5.111193929544396,68.0,85,5.1008236883135,0,434.0,49,5.448701622713385,0,250.0,76,5.456651691662901,0,79.0,111,7.018170428531235,0,136.0,105,5.142520099347429,0,256.0,109,5.195918154727222,0,258.0,87,7.44988156200202,0,136.0,42,7.7054190258552655,1
11.0,2,3.0,2,8.0,5.0,5.0,1,0,9,7.0,2,2.0,2.0,1,1,5.0,2.0,1.0,0,1,2,1.0,11.0,1.0,0,2,2.0,2.0,1,2,8.0,2.0,13.0,6114.0,2,2,25.0,45.0,2,11.0,51.0,7,2.0,2.0,1.0,5,23.0,75.0,74.0,0,2,0,0,117.0,104,5.145553252784046,39.0,83,5.098211407651083,0,580.0,48,5.806294350197337,1,325.0,73,5.522128978293253,0,258.0,110,7.006749932065139,0,285.0,105,5.220373569018646,0,77.0,97,5.139615542697186,0,122.0,95,8.22563345016437,0,250.0,8,6.42501496166053,0
7.0,1,3.0,1,8.0,6.0,4.0,2,0,8,6.0,2,2.0,2.0,1,2,1.0,2.0,2.0,1,1,2,24.0,11.0,6.0,0,2,2.0,2.0,1,1,2.0,2.0,13.0,5120.0,2,2,18.0,45.0,2,2.0,29.0,1,2.0,2.0,3.0,1,12.0,49.0,47.0,35,35,0,0,250.0,103,5.098268908274602,164.0,88,5.107329885114701,0,37.0,50,5.233382718451875,0,144.0,80,6.232242846629498,0,114.0,123,6.960984190152423,0,267.0,100,5.10328654429339,0,95.0,109,5.263386370786462,0,293.0,88,7.289044638286583,1,254.0,49,7.669756438687371,0
1.0,1,3.0,2,5.0,5.0,5.0,2,0,9,6.0,2,2.0,2.0,1,2,1.0,2.0,2.0,1,1,2,16.0,11.0,6.0,0,2,2.0,2.0,1,2,8.0,2.0,13.0,6114.0,2,2,13.0,45.0,2,97.0,60.0,7,2.0,2.0,1.0,3,7.0,93.0,95.0,0,0,0,0,220.0,103,5.121028940165607,33.0,84,5.095131930832477,0,564.0,51,5.335953255176375,0,256.0,89,5.990603934119871,0,268.0,118,6.935414419942665,0,291.0,98,5.143166007618839,0,119.0,100,5.160480381998703,0,164.0,87,8.23726517552887,1,349.0,7,6.314025859226143,0
4.0,2,3.0,2,8.0,5.0,5.0,1,0,7,3.0,1,2.0,2.0,1,1,1.0,2.0,2.0,0,2,2,16.0,11.0,2.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,5221.0,2,2,21.0,48.0,2,5.0,42.0,2,2.0,4.0,1.0,5,22.0,73.0,64.0,16,0,3,0,347.0,97,5.128238141368285,39.0,82,5.098503937489634,0,284.0,47,5.673312906130851,1,250.0,76,5.4376194004577885,0,83.0,108,7.012844637428868,0,21.0,105,5.187278157117693,0,120.0,103,5.155539219942351,0,50.0,87,7.896408376079282,0,148.0,16,7.146797023667253,0
11.0,1,3.0,2,8.0,5.0,5.0,2,0,9,6.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,29.0,11.0,6.0,0,1,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,4.0,62.0,7,2.0,2.0,1.0,2,15.0,70.0,67.0,0,0,0,0,220.0,104,5.1197322178027385,39.0,84,5.097380372679034,0,71.0,52,5.17435713761497,0,157.0,70,6.088563056456341,0,105.0,115,6.99501337493129,0,300.0,99,5.125257583096444,0,87.0,107,5.230505201694688,0,12.0,89,8.034437527418369,1,250.0,8,6.3357632967033055,0
5.0,2,3.0,1,8.0,5.0,5.0,2,0,7,1.0,2,2.0,1.0,2,2,1.0,2.0,2.0,0,1,2,9.0,11.0,6.0,0,1,2.0,2.0,1,1,1.0,2.0,13.0,9999.0,2,2,18.0,10.0,1,5.0,37.0,1,3.0,2.0,1.0,1,17.0,64.0,54.0,35,0,28,0,250.0,103,5.093348990812684,344.0,87,5.102019352311284,0,443.0,52,5.305930075097847,0,157.0,73,5.740634360870846,0,104.0,119,6.987942944665545,0,295.0,109,5.111831475728903,0,379.0,108,5.221558665837233,0,136.0,88,7.153743146970462,0,308.0,44,7.702542074204299,1
7.0,2,3.0,2,8.0,3.0,1.0,2,1,10,6.0,2,2.0,2.0,1,2,3.0,2.0,1.0,0,2,2,12.0,11.0,2.0,0,1,2.0,2.0,1,1,2.0,2.0,13.0,9121.0,2,2,13.0,45.0,2,4.0,39.0,5,2.0,2.0,1.0,2,39.0,79.0,67.0,35,35,0,0,90.0,107,5.109811073283815,39.0,85,5.0948402851093455,0,9.0,52,5.230941713775427,0,157.0,73,5.894430988813361,1,105.0,119,6.995216259057905,0,205.0,107,5.149995954170082,0,93.0,106,5.216291035717777,0,169.0,88,7.92127321442861,0,278.0,8,6.709792135630176,0
11.0,2,3.0,1,8.0,5.0,8.0,2,0,7,1.0,1,1.0,2.0,1,2,1.0,2.0,2.0,0,2,2,15.0,11.0,6.0,0,2,2.0,2.0,1,2,1.0,2.0,13.0,3221.0,2,2,20.0,40.0,1,8.0,30.0,1,10.0,6.0,1.0,4,22.0,53.0,52.0,17,0,35,0,208.0,99,5.100541792202138,39.0,82,5.097853784882975,0,547.0,64,6.3410590936955336,0,297.0,73,5.383920578250177,0,105.0,108,6.977180858940125,0,197.0,108,5.150265702185963,0,19.0,98,5.137715558172067,0,188.0,82,6.9299939002768465,0,135.0,70,7.707760696193973,1
4.0,2,1.0,1,8.0,5.0,5.0,2,1,6,1.0,1,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,32.0,11.0,6.0,0,2,2.0,1.0,1,1,1.0,2.0,12.0,6114.0,2,2,14.0,45.0,2,2.0,34.0,7,2.0,2.0,1.0,1,13.0,63.0,60.0,0,0,0,0,12.0,105,5.103421690333054,235.0,86,5.0969796681279,0,37.0,50,5.217908519063728,0,144.0,81,6.281993892733065,0,114.0,116,6.973643254158665,0,276.0,101,5.122486012934466,0,95.0,110,5.2612588034509455,1,307.0,91,7.336942738860502,0,60.0,14,7.203742076399854,1
7.0,1,3.0,2,8.0,5.0,5.0,1,0,7,1.0,2,1.0,2.0,1,2,1.0,2.0,2.0,0,2,2,9.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,16.0,10.0,1,6.0,42.0,7,4.0,4.0,1.0,2,16.0,70.0,74.0,0,0,35,0,250.0,105,5.0985471540313725,39.0,84,5.099690899800858,0,166.0,51,5.44975043949009,0,277.0,75,5.635399694458649,0,105.0,119,7.002189133276815,0,300.0,101,5.131855181730667,0,93.0,107,5.207041785032095,0,267.0,85,7.624066463947223,0,149.0,25,7.537086884780461,1
1.0,2,3.0,2,8.0,5.0,5.0,2,0,6,1.0,2,2.0,2.0,1,1,1.0,1.0,2.0,0,2,1,15.0,11.0,5.0,0,2,1.0,2.0,1,8,2.0,2.0,13.0,6114.0,2,2,25.0,40.0,1,4.0,54.0,7,2.0,2.0,3.0,5,17.0,75.0,76.0,0,0,35,0,25.0,101,5.145008953274451,39.0,84,5.096456104760452,0,258.0,49,5.3418139886563925,0,185.0,72,5.534811249248538,0,83.0,111,7.020690408418762,0,350.0,107,5.200780328289721,0,2.0,103,5.1756013848984805,0,50.0,88,8.220466412714039,1,186.0,8,6.308639220726954,0
11.0,2,3.0,2,8.0,8.0,5.0,1,0,6,1.0,2,2.0,2.0,2,2,1.0,2.0,1.0,0,2,2,25.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,5221.0,2,2,27.0,10.0,1,5.0,30.0,1,6.0,4.0,8.0,2,18.0,50.0,50.0,35,35,2,0,250.0,104,5.0841499842354185,39.0,84,5.091844878644254,0,442.0,50,5.501775519268848,0,116.0,77,5.562899208383023,0,105.0,112,6.984448448022521,0,27.0,105,5.1136031133282716,0,95.0,107,5.21587452716813,0,215.0,82,7.045955931683322,0,71.0,106,7.800577678631534,1
5.0,2,3.0,1,8.0,5.0,5.0,1,1,8,1.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,2,2,21.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,25.0,70.0,1,2.0,37.0,8,2.0,2.0,1.0,1,12.0,68.0,67.0,0,0,35,0,331.0,105,5.111107653437908,113.0,87,5.097312684801395,0,302.0,51,5.232007459976153,0,144.0,79,6.190813136091081,0,53.0,118,6.984881332700308,0,259.0,105,5.130893993001056,0,93.0,104,5.238178908180093,0,281.0,89,7.61799786058239,1,365.0,12,6.995874254107693,0
2.0,1,3.0,1,8.0,8.0,5.0,1,0,8,1.0,2,1.0,1.0,1,2,1.0,2.0,1.0,0,2,2,4.0,11.0,6.0,0,1,2.0,2.0,1,1,2.0,2.0,13.0,5221.0,2,2,28.0,7.0,1,11.0,40.0,2,11.0,10.0,1.0,4,26.0,60.0,55.0,2,2,35,0,171.0,98,5.095125238426977,39.0,85,5.094030142161307,0,374.0,63,6.561672924466083,0,188.0,75,5.238474555050812,0,435.0,104,6.978342505371791,0,197.0,107,5.161875122590336,0,47.0,97,5.1208917418019855,0,363.0,83,7.1651166590046556,1,222.0,23,7.416461134049905,0
1.0,1,3.0,1,8.0,1.0,5.0,1,0,8,1.0,1,2.0,2.0,1,2,1.0,2.0,1.0,0,2,1,19.0,11.0,1.0,1,2,1.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,19.0,8.0,1,6.0,25.0,7,2.0,8.0,3.0,4,19.0,44.0,46.0,0,35,35,0,273.0,97,5.11009982321725,274.0,88,5.090497265032126,0,159.0,75,6.389561049369588,1,61.0,72,5.33280931423718,0,295.0,107,6.964040267999057,0,5.0,109,5.151664426459955,0,55.0,100,5.140452866290613,0,260.0,87,7.0087289633395,0,135.0,61,7.685275401999915,0
11.0,2,3.0,2,8.0,5.0,5.0,1,0,7,1.0,1,2.0,2.0,2,2,1.0,1.0,1.0,0,2,2,32.0,11.0,1.0,0,2,2.0,1.0,1,2,2.0,2.0,12.0,6114.0,2,2,15.0,48.0,1,2.0,62.0,7,2.0,2.0,1.0,4,15.0,96.0,92.0,0,0,35,0,71.0,100,5.136510829899175,39.0,83,5.097339945570451,0,103.0,52,5.19571234106355,0,191.0,69,5.750906517120418,0,83.0,111,7.0097434301041375,0,380.0,97,5.1494867648984375,0,120.0,106,5.184183549273066,0,80.0,88,8.18650556283881,1,89.0,8,6.293955436762138,0
1.0,2,3.0,2,8.0,5.0,8.0,2,0,8,1.0,2,1.0,2.0,1,2,1.0,1.0,2.0,0,1,2,9.0,11.0,6.0,0,2,2.0,2.0,1,8,2.0,2.0,13.0,5162.0,2,2,23.0,45.0,1,8.0,40.0,1,8.0,2.0,8.0,8,18.0,70.0,79.0,35,0,35,0,365.0,99,5.113258296318416,39.0,85,5.093664693892616,0,267.0,54,5.890839157795147,0,87.0,75,5.4284106470571025,0,105.0,113,6.997534712984726,0,291.0,101,5.17537451589764,0,222.0,101,5.1396098670734665,0,363.0,85,7.745524520104001,0,226.0,27,7.400101741080725,1
1.0,2,3.0,2,8.0,5.0,5.0,1,0,7,1.0,1,2.0,2.0,1,2,5.0,2.0,2.0,0,2,2,30.0,11.0,1.0,0,8,1.0,1.0,1,1,2.0,2.0,13.0,7531.0,2,2,21.0,40.0,2,6.0,62.0,1,2.0,2.0,1.0,1,16.0,90.0,90.0,35,35,4,0,279.0,102,5.126091934048619,209.0,84,5.1048569780431965,0,258.0,50,5.252632273111605,0,116.0,76,5.865458433029325,0,114.0,120,6.962143293458007,0,31.0,101,5.151180491120637,0,193.0,105,5.209232743867013,0,363.0,91,7.966934404324532,1,250.0,8,6.42501496166053,0
1.0,1,3.0,1,8.0,5.0,5.0,2,0,4,1.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,24.0,11.0,1.0,0,2,1.0,1.0,1,2,2.0,2.0,15.0,6114.0,2,2,22.0,40.0,1,10.0,27.0,7,6.0,11.0,1.0,8,22.0,52.0,50.0,0,0,35,0,208.0,97,5.098456775397378,39.0,86,5.094213012804759,0,277.0,60,6.752058784716642,0,20.0,73,5.392308096645607,0,105.0,104,6.96631436548085,0,141.0,104,5.161136921846846,0,163.0,96,5.136660996689487,0,188.0,84,7.093249189072769,0,224.0,67,7.759967787541015,1
7.0,1,3.0,2,8.0,5.0,5.0,1,0,8,6.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,2,1,19.0,11.0,6.0,0,1,2.0,2.0,1,2,2.0,1.0,13.0,6114.0,2,2,18.0,45.0,2,4.0,30.0,7,2.0,2.0,8.0,3,15.0,70.0,67.0,0,35,0,0,250.0,105,5.108127368822852,39.0,87,5.094381522222132,0,439.0,53,5.237474803300602,0,250.0,73,5.564756215258336,0,83.0,109,7.020468681315648,0,218.0,101,5.118384021273897,0,283.0,107,5.1969780052465415,0,355.0,84,7.904363874802889,1,104.0,17,7.226717835870467,0
